timestamp,artist,followers,popularity
2026-09-05 09:59:24.986279+00:00,KNEECAP,574054,63
2026-09-05 09:59:25.036769+00:00,CMAT,268786,62
2026-09-05 09:59:25.086764+00:00,NewDad,218047,55
2026-09-05 09:59:25.157673+00:00,SELLO,7664,18
2026-09-05 09:59:25.213478+00:00,Aby Coulibaly,17216,30
2026-09-05 09:59:25.287011+00:00,Inhaler,550141,58
2026-09-05 09:59:25.333065+00:00,MOIO,73131,44
2026-09-05 09:59:25.386139+00:00,Monjola,13310,26
2026-09-05 09:59:25.449826+00:00,Fizzy Orange,6359,29
2026-09-05 09:59:25.495782+00:00,Annie-Dog,2030,6
2026-09-05 09:59:25.626211+00:00,Kojaque,56387,36
