timestamp,artist,followers,popularity
2026-03-23 07:09:04.130537+00:00,KNEECAP,511549,62
2026-03-23 07:09:04.191223+00:00,CMAT,225589,59
2026-03-23 07:09:04.266630+00:00,NewDad,192964,52
2026-03-23 07:09:04.340137+00:00,SELLO,7531,17
2026-03-23 07:09:04.384435+00:00,Aby Coulibaly,16544,29
2026-03-23 07:09:04.443611+00:00,Inhaler,529638,58
2026-03-23 07:09:04.585972+00:00,MOIO,69826,40
2026-03-23 07:09:04.646613+00:00,Monjola,12952,24
2026-03-23 07:09:04.712409+00:00,Fizzy Orange,6016,26
2026-03-23 07:09:04.887383+00:00,Annie-Dog,1967,8
2026-03-23 07:09:05.014096+00:00,Kojaque,55018,36
