timestamp,artist,followers,popularity
2026-06-03 10:56:39.920853+00:00,KNEECAP,542646,64
2026-06-03 10:56:39.990704+00:00,CMAT,239498,57
2026-06-03 10:56:40.037918+00:00,NewDad,205214,52
2026-06-03 10:56:40.113062+00:00,SELLO,7563,16
2026-06-03 10:56:40.162744+00:00,Aby Coulibaly,16876,28
2026-06-03 10:56:40.248379+00:00,Inhaler,538090,56
2026-06-03 10:56:40.294838+00:00,MOIO,71185,41
2026-06-03 10:56:40.340791+00:00,Monjola,13027,23
2026-06-03 10:56:40.419958+00:00,Fizzy Orange,6164,25
2026-06-03 10:56:40.531785+00:00,Annie-Dog,2012,6
2026-06-03 10:56:40.603740+00:00,Kojaque,55787,35
