timestamp,artist,followers,popularity
2025-07-07 06:30:04.339208+00:00,KNEECAP,361427,67
2025-07-07 06:30:04.377838+00:00,CMAT,145920,64
2025-07-07 06:30:04.421162+00:00,NewDad,146753,53
2025-07-07 06:30:04.462681+00:00,SELLO,7244,28
2025-07-07 06:30:04.515692+00:00,Aby Coulibaly,15518,32
2025-07-07 06:30:04.576880+00:00,Inhaler,490006,63
2025-07-07 06:30:04.625678+00:00,MOIO,65018,49
2025-07-07 06:30:04.669057+00:00,Monjola,12688,30
2025-07-07 06:30:04.730938+00:00,Fizzy Orange,5318,31
2025-07-07 06:30:04.778047+00:00,Annie-Dog,1761,15
2025-07-07 06:30:04.829901+00:00,Kojaque,53402,38
