timestamp,artist,followers,popularity
2026-04-11 07:00:22.745217+00:00,KNEECAP,517867,62
2026-04-11 07:00:22.858891+00:00,CMAT,228147,59
2026-04-11 07:00:22.945469+00:00,NewDad,196398,53
2026-04-11 07:00:23.129517+00:00,SELLO,7542,18
2026-04-11 07:00:23.231612+00:00,Aby Coulibaly,16607,30
2026-04-11 07:00:23.333560+00:00,Inhaler,531947,58
2026-04-11 07:00:23.587338+00:00,MOIO,70022,41
2026-04-11 07:00:23.811945+00:00,Monjola,12960,25
2026-04-11 07:00:23.918125+00:00,Fizzy Orange,6049,26
2026-04-11 07:00:24.029006+00:00,Annie-Dog,1980,8
2026-04-11 07:00:24.144471+00:00,Kojaque,55255,37
