timestamp,artist,followers,popularity
2026-06-11 10:21:48.429603+00:00,KNEECAP,545690,63
2026-06-11 10:21:48.500245+00:00,CMAT,246503,60
2026-06-11 10:21:48.539919+00:00,NewDad,206668,52
2026-06-11 10:21:48.603759+00:00,SELLO,7566,16
2026-06-11 10:21:48.661870+00:00,Aby Coulibaly,16912,28
2026-06-11 10:21:48.725948+00:00,Inhaler,539093,56
2026-06-11 10:21:48.769380+00:00,MOIO,71346,41
2026-06-11 10:21:48.818758+00:00,Monjola,13054,24
2026-06-11 10:21:48.869793+00:00,Fizzy Orange,6178,26
2026-06-11 10:21:48.928204+00:00,Annie-Dog,2017,7
2026-06-11 10:21:48.979906+00:00,Kojaque,55871,35
