timestamp,artist,followers,popularity
2026-02-09 07:03:34.961752+00:00,KNEECAP,493857,63
2026-02-09 07:03:35.006147+00:00,CMAT,218292,60
2026-02-09 07:03:35.068143+00:00,NewDad,186224,54
2026-02-09 07:03:35.115340+00:00,SELLO,7502,20
2026-02-09 07:03:35.296943+00:00,Aby Coulibaly,16285,30
2026-02-09 07:03:35.458346+00:00,Inhaler,524274,60
2026-02-09 07:03:35.502727+00:00,MOIO,69340,43
2026-02-09 07:03:35.565707+00:00,Monjola,12896,26
2026-02-09 07:03:35.626789+00:00,Fizzy Orange,5941,27
2026-02-09 07:03:35.715662+00:00,Annie-Dog,1927,10
2026-02-09 07:03:35.770623+00:00,Kojaque,54468,35
