timestamp,artist,followers,popularity
2025-08-18 06:31:55.372626+00:00,KNEECAP,402392,67
2025-08-18 06:31:55.439598+00:00,CMAT,166415,65
2025-08-18 06:31:55.495134+00:00,NewDad,153780,54
2025-08-18 06:31:55.556877+00:00,SELLO,7327,25
2025-08-18 06:31:55.614045+00:00,Aby Coulibaly,15686,33
2025-08-18 06:31:55.675612+00:00,Inhaler,495975,62
2025-08-18 06:31:55.730276+00:00,MOIO,65645,47
2025-08-18 06:31:55.818214+00:00,Monjola,12698,29
2025-08-18 06:31:55.924943+00:00,Fizzy Orange,5503,30
2025-08-18 06:31:55.985602+00:00,Annie-Dog,1782,13
2025-08-18 06:31:56.039776+00:00,Kojaque,53521,37
