timestamp,artist,followers,popularity
2025-11-13 06:29:23.358880+00:00,KNEECAP,457090,62
2025-11-13 06:29:23.431467+00:00,CMAT,197689,60
2025-11-13 06:29:23.546444+00:00,NewDad,171101,54
2025-11-13 06:29:23.666409+00:00,SELLO,7412,19
2025-11-13 06:29:23.769159+00:00,Aby Coulibaly,15907,29
2025-11-13 06:29:23.886951+00:00,Inhaler,508822,59
2025-11-13 06:29:23.993707+00:00,MOIO,67527,44
2025-11-13 06:29:24.077185+00:00,Monjola,12748,25
2025-11-13 06:29:24.200706+00:00,Fizzy Orange,5763,27
2025-11-13 06:29:24.317504+00:00,Annie-Dog,1848,11
2025-11-13 06:29:24.448194+00:00,Kojaque,53706,33
