timestamp,artist,followers,popularity
2026-05-04 08:27:48.037107+00:00,KNEECAP,527450,64
2026-05-04 08:27:48.092932+00:00,CMAT,232966,59
2026-05-04 08:27:48.146615+00:00,NewDad,200915,55
2026-05-04 08:27:48.213339+00:00,SELLO,7549,19
2026-05-04 08:27:48.292863+00:00,Aby Coulibaly,16707,30
2026-05-04 08:27:48.333818+00:00,Inhaler,534688,59
2026-05-04 08:27:48.402868+00:00,MOIO,70387,42
2026-05-04 08:27:48.519616+00:00,Monjola,12983,25
2026-05-04 08:27:48.571139+00:00,Fizzy Orange,6079,27
2026-05-04 08:27:48.619721+00:00,Annie-Dog,1991,8
2026-05-04 08:27:48.725058+00:00,Kojaque,55514,39
