timestamp,artist,followers,popularity
2025-09-25 06:27:47.857885+00:00,KNEECAP,431072,66
2025-09-25 06:27:47.936525+00:00,CMAT,186781,67
2025-09-25 06:27:48.034562+00:00,NewDad,160732,56
2025-09-25 06:27:48.125974+00:00,SELLO,7370,22
2025-09-25 06:27:48.231731+00:00,Aby Coulibaly,15777,32
2025-09-25 06:27:48.353522+00:00,Inhaler,501053,61
2025-09-25 06:27:48.529980+00:00,MOIO,66363,47
2025-09-25 06:27:48.677572+00:00,Monjola,12710,28
2025-09-25 06:27:48.793316+00:00,Fizzy Orange,5686,31
2025-09-25 06:27:48.989849+00:00,Annie-Dog,1908,12
2025-09-25 06:27:49.074177+00:00,Kojaque,53607,37
