timestamp,artist,followers,popularity
2026-05-31 08:43:16.130987+00:00,KNEECAP,541642,64
2026-05-31 08:43:16.211956+00:00,CMAT,238053,57
2026-05-31 08:43:16.275774+00:00,NewDad,204766,52
2026-05-31 08:43:16.330960+00:00,SELLO,7563,16
2026-05-31 08:43:16.450964+00:00,Aby Coulibaly,16856,28
2026-05-31 08:43:16.536643+00:00,Inhaler,537725,56
2026-05-31 08:43:16.593683+00:00,MOIO,71109,40
2026-05-31 08:43:16.639032+00:00,Monjola,13019,23
2026-05-31 08:43:16.708550+00:00,Fizzy Orange,6158,25
2026-05-31 08:43:16.814940+00:00,Annie-Dog,2010,7
2026-05-31 08:43:16.878958+00:00,Kojaque,55743,35
