timestamp,artist,followers,popularity
2025-07-28 06:32:34.487157+00:00,KNEECAP,388980,68
2025-07-28 06:32:34.527194+00:00,CMAT,157538,65
2025-07-28 06:32:34.570768+00:00,NewDad,150257,53
2025-07-28 06:32:34.613681+00:00,SELLO,7297,27
2025-07-28 06:32:34.654798+00:00,Aby Coulibaly,15618,34
2025-07-28 06:32:34.709656+00:00,Inhaler,493540,62
2025-07-28 06:32:34.753573+00:00,MOIO,65213,48
2025-07-28 06:32:34.804006+00:00,Monjola,12698,30
2025-07-28 06:32:34.861100+00:00,Fizzy Orange,5389,31
2025-07-28 06:32:34.988576+00:00,Annie-Dog,1774,14
2025-07-28 06:32:35.039906+00:00,Kojaque,53460,37
