timestamp,artist,followers,popularity
2025-06-19 06:27:59.741449+00:00,KNEECAP,324210,64
2025-06-19 06:27:59.774634+00:00,CMAT,133061,62
2025-06-19 06:27:59.809620+00:00,NewDad,144706,53
2025-06-19 06:27:59.846825+00:00,SELLO,7176,24
2025-06-19 06:27:59.892741+00:00,Aby Coulibaly,15482,32
2025-06-19 06:27:59.938788+00:00,Inhaler,484716,63
2025-06-19 06:28:00.005752+00:00,MOIO,64638,49
2025-06-19 06:28:00.069909+00:00,Monjola,12692,30
2025-06-19 06:28:00.120392+00:00,Fizzy Orange,5280,31
2025-06-19 06:28:00.169194+00:00,Annie-Dog,1750,16
2025-06-19 06:28:00.208840+00:00,Kojaque,53317,38
