timestamp,artist,followers,popularity
2025-10-08 06:27:44.226353+00:00,KNEECAP,441517,64
2025-10-08 06:27:44.318738+00:00,CMAT,190017,64
2025-10-08 06:27:44.440325+00:00,NewDad,163773,55
2025-10-08 06:27:44.772755+00:00,SELLO,7483,20
2025-10-08 06:27:44.845273+00:00,Aby Coulibaly,15797,28
2025-10-08 06:27:44.936143+00:00,Inhaler,502921,59
2025-10-08 06:27:45.045398+00:00,MOIO,66749,45
2025-10-08 06:27:45.121002+00:00,Monjola,12720,26
2025-10-08 06:27:45.295624+00:00,Fizzy Orange,5709,28
2025-10-08 06:27:45.446122+00:00,Annie-Dog,1921,10
2025-10-08 06:27:45.530776+00:00,Kojaque,53637,34
