timestamp,artist,followers,popularity
2025-12-17 06:32:08.261656+00:00,KNEECAP,472996,64
2025-12-17 06:32:08.347008+00:00,CMAT,206499,62
2025-12-17 06:32:08.399377+00:00,NewDad,177291,55
2025-12-17 06:32:08.442467+00:00,SELLO,7452,21
2025-12-17 06:32:08.512891+00:00,Aby Coulibaly,16018,30
2025-12-17 06:32:08.594557+00:00,Inhaler,515431,61
2025-12-17 06:32:08.666251+00:00,MOIO,68479,45
2025-12-17 06:32:08.917425+00:00,Monjola,12813,26
2025-12-17 06:32:09.055827+00:00,Fizzy Orange,5848,29
2025-12-17 06:32:09.132165+00:00,Annie-Dog,1887,13
2025-12-17 06:32:09.177767+00:00,Kojaque,53868,35
