timestamp,artist,followers,popularity
2026-03-29 07:02:16.466972+00:00,KNEECAP,513801,62
2026-03-29 07:02:16.555552+00:00,CMAT,226515,59
2026-03-29 07:02:16.654683+00:00,NewDad,193814,53
2026-03-29 07:02:16.821270+00:00,SELLO,7536,17
2026-03-29 07:02:16.889125+00:00,Aby Coulibaly,16567,30
2026-03-29 07:02:16.931474+00:00,Inhaler,530324,58
2026-03-29 07:02:16.979824+00:00,MOIO,69904,40
2026-03-29 07:02:17.037824+00:00,Monjola,12956,24
2026-03-29 07:02:17.151931+00:00,Fizzy Orange,6032,26
2026-03-29 07:02:17.205787+00:00,Annie-Dog,1975,8
2026-03-29 07:02:17.260164+00:00,Kojaque,55089,36
