timestamp,artist,followers,popularity
2026-05-01 08:10:03.470172+00:00,KNEECAP,524280,63
2026-05-01 08:10:03.585853+00:00,CMAT,232032,59
2026-05-01 08:10:03.670919+00:00,NewDad,200374,55
2026-05-01 08:10:03.780850+00:00,SELLO,7544,18
2026-05-01 08:10:03.903007+00:00,Aby Coulibaly,16686,30
2026-05-01 08:10:03.990887+00:00,Inhaler,534360,59
2026-05-01 08:10:04.088686+00:00,MOIO,70288,41
2026-05-01 08:10:04.179990+00:00,Monjola,12982,25
2026-05-01 08:10:04.264630+00:00,Fizzy Orange,6074,27
2026-05-01 08:10:04.363814+00:00,Annie-Dog,1989,8
2026-05-01 08:10:04.478066+00:00,Kojaque,55452,38
