timestamp,artist,followers,popularity
2025-10-07 06:27:18.868631+00:00,KNEECAP,440878,64
2025-10-07 06:27:18.940904+00:00,CMAT,189815,64
2025-10-07 06:27:19.029870+00:00,NewDad,163481,55
2025-10-07 06:27:19.143985+00:00,SELLO,7482,20
2025-10-07 06:27:19.227802+00:00,Aby Coulibaly,15797,29
2025-10-07 06:27:19.295480+00:00,Inhaler,502745,59
2025-10-07 06:27:19.370044+00:00,MOIO,66719,45
2025-10-07 06:27:19.651124+00:00,Monjola,12717,26
2025-10-07 06:27:19.742147+00:00,Fizzy Orange,5708,28
2025-10-07 06:27:19.889560+00:00,Annie-Dog,1919,10
2025-10-07 06:27:20.017431+00:00,Kojaque,53638,34
