timestamp,artist,followers,popularity
2026-02-28 06:37:27.446292+00:00,KNEECAP,501496,60
2026-02-28 06:37:27.487582+00:00,CMAT,221028,57
2026-02-28 06:37:27.536401+00:00,NewDad,189254,51
2026-02-28 06:37:27.614747+00:00,SELLO,7514,16
2026-02-28 06:37:27.670343+00:00,Aby Coulibaly,16391,27
2026-02-28 06:37:27.717091+00:00,Inhaler,526817,57
2026-02-28 06:37:27.759408+00:00,MOIO,69532,40
2026-02-28 06:37:27.875979+00:00,Monjola,12918,23
2026-02-28 06:37:27.938135+00:00,Fizzy Orange,5978,25
2026-02-28 06:37:27.985009+00:00,Annie-Dog,1932,7
2026-02-28 06:37:28.036507+00:00,Kojaque,54653,32
