timestamp,artist,followers,popularity
2025-08-04 06:37:04.860452+00:00,KNEECAP,392962,67
2025-08-04 06:37:04.961857+00:00,CMAT,160328,65
2025-08-04 06:37:05.026231+00:00,NewDad,151129,53
2025-08-04 06:37:05.097642+00:00,SELLO,7308,26
2025-08-04 06:37:05.166317+00:00,Aby Coulibaly,15646,34
2025-08-04 06:37:05.236615+00:00,Inhaler,494223,62
2025-08-04 06:37:05.306073+00:00,MOIO,65293,47
2025-08-04 06:37:05.400816+00:00,Monjola,12703,29
2025-08-04 06:37:05.544854+00:00,Fizzy Orange,5418,30
2025-08-04 06:37:05.613995+00:00,Annie-Dog,1778,13
2025-08-04 06:37:05.689396+00:00,Kojaque,53487,37
