timestamp,artist,followers,popularity
2025-10-14 06:27:32.313411+00:00,KNEECAP,445111,62
2025-10-14 06:27:32.393757+00:00,CMAT,191291,61
2025-10-14 06:27:32.463762+00:00,NewDad,165299,53
2025-10-14 06:27:32.587232+00:00,SELLO,7387,18
2025-10-14 06:27:32.662448+00:00,Aby Coulibaly,15816,27
2025-10-14 06:27:32.726174+00:00,Inhaler,504014,58
2025-10-14 06:27:32.891260+00:00,MOIO,67000,43
2025-10-14 06:27:32.985870+00:00,Monjola,12724,24
2025-10-14 06:27:33.068421+00:00,Fizzy Orange,5716,27
2025-10-14 06:27:33.133250+00:00,Annie-Dog,1818,9
2025-10-14 06:27:33.241675+00:00,Kojaque,53724,32
