timestamp,artist,followers,popularity
2026-02-10 07:02:41.314603+00:00,KNEECAP,494393,62
2026-02-10 07:02:41.425219+00:00,CMAT,218419,60
2026-02-10 07:02:41.510481+00:00,NewDad,186405,54
2026-02-10 07:02:41.608981+00:00,SELLO,7503,19
2026-02-10 07:02:41.714359+00:00,Aby Coulibaly,16295,30
2026-02-10 07:02:41.794425+00:00,Inhaler,524407,59
2026-02-10 07:02:41.894772+00:00,MOIO,69343,43
2026-02-10 07:02:42.000635+00:00,Monjola,12902,26
2026-02-10 07:02:42.097184+00:00,Fizzy Orange,5942,27
2026-02-10 07:02:42.196612+00:00,Annie-Dog,1927,10
2026-02-10 07:02:42.276080+00:00,Kojaque,54485,35
