timestamp,artist,followers,popularity
2026-04-18 07:06:29.968679+00:00,KNEECAP,519709,62
2026-04-18 07:06:30.058048+00:00,CMAT,229482,59
2026-04-18 07:06:30.108284+00:00,NewDad,198108,54
2026-04-18 07:06:30.154845+00:00,SELLO,7540,18
2026-04-18 07:06:30.200598+00:00,Aby Coulibaly,16627,30
2026-04-18 07:06:30.263110+00:00,Inhaler,532762,59
2026-04-18 07:06:30.306514+00:00,MOIO,70074,41
2026-04-18 07:06:30.353802+00:00,Monjola,12969,25
2026-04-18 07:06:30.453845+00:00,Fizzy Orange,6054,27
2026-04-18 07:06:30.502614+00:00,Annie-Dog,1983,8
2026-04-18 07:06:30.594957+00:00,Kojaque,55345,38
