timestamp,artist,followers,popularity
2025-09-12 06:26:34.777283+00:00,KNEECAP,423110,67
2025-09-12 06:26:34.875765+00:00,CMAT,182730,67
2025-09-12 06:26:35.078502+00:00,NewDad,157600,54
2025-09-12 06:26:35.162074+00:00,SELLO,7355,23
2025-09-12 06:26:35.240110+00:00,Aby Coulibaly,15738,32
2025-09-12 06:26:35.382820+00:00,Inhaler,501107,61
2025-09-12 06:26:35.458028+00:00,MOIO,66110,47
2025-09-12 06:26:35.592540+00:00,Monjola,12715,28
2025-09-12 06:26:35.671059+00:00,Fizzy Orange,5647,30
2025-09-12 06:26:35.799023+00:00,Annie-Dog,1790,12
2025-09-12 06:26:36.124329+00:00,Kojaque,53577,37
