timestamp,artist,followers,popularity
2025-11-04 06:29:14.822949+00:00,KNEECAP,454051,62
2025-11-04 06:29:14.889612+00:00,CMAT,196067,60
2025-11-04 06:29:14.961675+00:00,NewDad,169489,53
2025-11-04 06:29:15.033619+00:00,SELLO,7398,18
2025-11-04 06:29:15.111746+00:00,Aby Coulibaly,15877,27
2025-11-04 06:29:15.182259+00:00,Inhaler,507306,58
2025-11-04 06:29:15.250539+00:00,MOIO,67380,44
2025-11-04 06:29:15.426628+00:00,Monjola,12743,24
2025-11-04 06:29:15.548721+00:00,Fizzy Orange,5745,27
2025-11-04 06:29:15.917581+00:00,Annie-Dog,1838,10
2025-11-04 06:29:16.005733+00:00,Kojaque,53691,32
