timestamp,artist,followers,popularity
2025-10-19 06:25:45.459616+00:00,KNEECAP,447630,62
2025-10-19 06:25:45.503952+00:00,CMAT,193067,60
2025-10-19 06:25:45.590341+00:00,NewDad,166442,53
2025-10-19 06:25:45.635813+00:00,SELLO,7415,17
2025-10-19 06:25:45.678376+00:00,Aby Coulibaly,15836,27
2025-10-19 06:25:45.834329+00:00,Inhaler,504865,57
2025-10-19 06:25:45.909005+00:00,MOIO,67133,43
2025-10-19 06:25:45.979927+00:00,Monjola,12727,24
2025-10-19 06:25:46.230651+00:00,Fizzy Orange,5724,27
2025-10-19 06:25:46.539439+00:00,Annie-Dog,1823,9
2025-10-19 06:25:46.639172+00:00,Kojaque,53746,32
