timestamp,artist,followers,popularity
2026-02-18 07:00:20.216043+00:00,KNEECAP,497919,60
2026-02-18 07:00:20.364377+00:00,CMAT,219455,57
2026-02-18 07:00:20.441171+00:00,NewDad,187598,52
2026-02-18 07:00:20.515972+00:00,SELLO,7505,17
2026-02-18 07:00:20.613463+00:00,Aby Coulibaly,16320,28
2026-02-18 07:00:20.683712+00:00,Inhaler,525519,57
2026-02-18 07:00:20.835930+00:00,MOIO,69410,40
2026-02-18 07:00:20.915675+00:00,Monjola,12910,23
2026-02-18 07:00:21.040854+00:00,Fizzy Orange,5957,25
2026-02-18 07:00:21.146951+00:00,Annie-Dog,1925,8
2026-02-18 07:00:21.266448+00:00,Kojaque,54567,32
