timestamp,artist,followers,popularity
2025-12-31 06:32:38.080172+00:00,KNEECAP,478509,64
2025-12-31 06:32:38.136579+00:00,CMAT,209878,62
2025-12-31 06:32:38.181639+00:00,NewDad,179389,54
2025-12-31 06:32:38.224486+00:00,SELLO,7475,21
2025-12-31 06:32:38.279160+00:00,Aby Coulibaly,16071,30
2025-12-31 06:32:38.320119+00:00,Inhaler,517435,60
2025-12-31 06:32:38.359632+00:00,MOIO,68740,45
2025-12-31 06:32:38.412569+00:00,Monjola,12840,26
2025-12-31 06:32:38.477818+00:00,Fizzy Orange,5872,28
2025-12-31 06:32:38.521482+00:00,Annie-Dog,1895,12
2025-12-31 06:32:38.580840+00:00,Kojaque,53958,35
