timestamp,artist,followers,popularity
2026-02-01 06:47:45.179134+00:00,KNEECAP,490586,63
2026-02-01 06:47:45.227361+00:00,CMAT,216926,61
2026-02-01 06:47:45.266844+00:00,NewDad,184670,55
2026-02-01 06:47:45.317117+00:00,SELLO,7495,21
2026-02-01 06:47:45.360035+00:00,Aby Coulibaly,16235,31
2026-02-01 06:47:45.410110+00:00,Inhaler,523203,61
2026-02-01 06:47:45.498726+00:00,MOIO,69244,44
2026-02-01 06:47:45.565804+00:00,Monjola,12889,27
2026-02-01 06:47:45.665311+00:00,Fizzy Orange,5914,28
2026-02-01 06:47:45.740762+00:00,Annie-Dog,1921,11
2026-02-01 06:47:45.793810+00:00,Kojaque,54369,35
