timestamp,artist,followers,popularity
2025-11-16 06:27:04.545359+00:00,KNEECAP,458342,62
2025-11-16 06:27:04.631831+00:00,CMAT,198221,60
2025-11-16 06:27:04.828768+00:00,NewDad,171583,54
2025-11-16 06:27:05.000514+00:00,SELLO,7413,19
2025-11-16 06:27:05.109819+00:00,Aby Coulibaly,15909,30
2025-11-16 06:27:05.176739+00:00,Inhaler,509376,59
2025-11-16 06:27:05.290199+00:00,MOIO,67570,44
2025-11-16 06:27:05.493159+00:00,Monjola,12753,25
2025-11-16 06:27:05.558618+00:00,Fizzy Orange,5776,27
2025-11-16 06:27:05.656702+00:00,Annie-Dog,1853,11
2025-11-16 06:27:05.814483+00:00,Kojaque,53710,33
