timestamp,artist,followers,popularity
2025-10-05 06:24:03.368780+00:00,KNEECAP,439562,66
2025-10-05 06:24:03.439464+00:00,CMAT,189369,66
2025-10-05 06:24:03.560827+00:00,NewDad,162958,57
2025-10-05 06:24:03.659693+00:00,SELLO,7485,22
2025-10-05 06:24:03.825010+00:00,Aby Coulibaly,15794,31
2025-10-05 06:24:03.902151+00:00,Inhaler,502478,61
2025-10-05 06:24:03.976420+00:00,MOIO,66664,46
2025-10-05 06:24:04.119739+00:00,Monjola,12715,28
2025-10-05 06:24:04.418493+00:00,Fizzy Orange,5707,31
2025-10-05 06:24:04.627024+00:00,Annie-Dog,1918,12
2025-10-05 06:24:04.757343+00:00,Kojaque,53640,37
