timestamp,artist,followers,popularity
2025-12-21 06:29:35.821429+00:00,KNEECAP,474883,64
2025-12-21 06:29:36.041874+00:00,CMAT,207468,62
2025-12-21 06:29:36.154693+00:00,NewDad,177898,55
2025-12-21 06:29:36.489411+00:00,SELLO,7455,21
2025-12-21 06:29:36.566554+00:00,Aby Coulibaly,16034,30
2025-12-21 06:29:36.699549+00:00,Inhaler,516020,61
2025-12-21 06:29:36.812701+00:00,MOIO,68563,45
2025-12-21 06:29:36.895634+00:00,Monjola,12823,26
2025-12-21 06:29:37.016570+00:00,Fizzy Orange,5854,28
2025-12-21 06:29:37.300341+00:00,Annie-Dog,1888,13
2025-12-21 06:29:37.377276+00:00,Kojaque,53884,35
