timestamp,artist,followers,popularity
2026-04-22 07:45:54.178425+00:00,KNEECAP,520610,62
2026-04-22 07:45:54.249642+00:00,CMAT,230535,59
2026-04-22 07:45:54.303626+00:00,NewDad,198795,54
2026-04-22 07:45:54.364865+00:00,SELLO,7544,18
2026-04-22 07:45:54.427848+00:00,Aby Coulibaly,16646,30
2026-04-22 07:45:54.620462+00:00,Inhaler,533348,59
2026-04-22 07:45:54.696858+00:00,MOIO,70123,41
2026-04-22 07:45:54.752741+00:00,Monjola,12977,25
2026-04-22 07:45:54.802417+00:00,Fizzy Orange,6061,27
2026-04-22 07:45:54.857341+00:00,Annie-Dog,1984,8
2026-04-22 07:45:54.950061+00:00,Kojaque,55393,38
