timestamp,artist,followers,popularity
2026-04-12 07:12:59.163256+00:00,KNEECAP,518168,62
2026-04-12 07:12:59.243798+00:00,CMAT,228565,59
2026-04-12 07:12:59.450856+00:00,NewDad,196754,54
2026-04-12 07:12:59.521581+00:00,SELLO,7543,18
2026-04-12 07:12:59.589810+00:00,Aby Coulibaly,16609,30
2026-04-12 07:12:59.884831+00:00,Inhaler,532065,58
2026-04-12 07:12:59.950642+00:00,MOIO,70031,41
2026-04-12 07:13:00.218874+00:00,Monjola,12961,25
2026-04-12 07:13:00.605834+00:00,Fizzy Orange,6050,26
2026-04-12 07:13:00.734959+00:00,Annie-Dog,1981,8
2026-04-12 07:13:00.795651+00:00,Kojaque,55265,37
