timestamp,artist,followers,popularity
2025-10-03 06:26:11.341254+00:00,KNEECAP,438132,66
2025-10-03 06:26:11.435805+00:00,CMAT,188888,66
2025-10-03 06:26:11.512138+00:00,NewDad,162559,57
2025-10-03 06:26:11.617940+00:00,SELLO,7482,22
2025-10-03 06:26:11.699080+00:00,Aby Coulibaly,15791,32
2025-10-03 06:26:11.781590+00:00,Inhaler,502249,62
2025-10-03 06:26:11.868565+00:00,MOIO,66550,46
2025-10-03 06:26:11.964514+00:00,Monjola,12714,29
2025-10-03 06:26:12.055607+00:00,Fizzy Orange,5701,31
2025-10-03 06:26:12.154249+00:00,Annie-Dog,1919,12
2025-10-03 06:26:12.255047+00:00,Kojaque,53629,37
