timestamp,artist,followers,popularity
2026-08-02 08:21:57.327428+00:00,KNEECAP,564292,63
2026-08-02 08:21:57.377640+00:00,CMAT,261723,62
2026-08-02 08:21:57.427371+00:00,NewDad,213496,54
2026-08-02 08:21:57.471410+00:00,SELLO,7629,19
2026-08-02 08:21:57.521018+00:00,Aby Coulibaly,17088,29
2026-08-02 08:21:57.566493+00:00,Inhaler,545991,58
2026-08-02 08:21:57.703692+00:00,MOIO,72538,44
2026-08-02 08:21:57.756230+00:00,Monjola,13252,26
2026-08-02 08:21:57.819532+00:00,Fizzy Orange,6284,30
2026-08-02 08:21:57.858418+00:00,Annie-Dog,2024,6
2026-08-02 08:21:57.898514+00:00,Kojaque,56178,36
