timestamp,artist,followers,popularity
2026-04-03 07:07:11.011790+00:00,KNEECAP,515394,62
2026-04-03 07:07:11.064831+00:00,CMAT,227192,59
2026-04-03 07:07:11.161430+00:00,NewDad,194606,53
2026-04-03 07:07:11.206358+00:00,SELLO,7538,17
2026-04-03 07:07:11.265140+00:00,Aby Coulibaly,16579,30
2026-04-03 07:07:11.311152+00:00,Inhaler,530937,58
2026-04-03 07:07:11.365928+00:00,MOIO,69937,41
2026-04-03 07:07:11.439749+00:00,Monjola,12955,24
2026-04-03 07:07:11.494951+00:00,Fizzy Orange,6039,26
2026-04-03 07:07:11.579863+00:00,Annie-Dog,1976,8
2026-04-03 07:07:11.635109+00:00,Kojaque,55133,36
