timestamp,artist,followers,popularity
2025-10-17 06:26:57.392912+00:00,KNEECAP,446591,62
2025-10-17 06:26:57.444518+00:00,CMAT,192304,61
2025-10-17 06:26:57.486114+00:00,NewDad,166002,53
2025-10-17 06:26:57.555124+00:00,SELLO,7390,17
2025-10-17 06:26:57.637619+00:00,Aby Coulibaly,15830,27
2025-10-17 06:26:57.820146+00:00,Inhaler,504573,57
2025-10-17 06:26:57.895641+00:00,MOIO,67083,43
2025-10-17 06:26:57.983914+00:00,Monjola,12727,24
2025-10-17 06:26:58.052541+00:00,Fizzy Orange,5721,27
2025-10-17 06:26:58.181980+00:00,Annie-Dog,1821,9
2025-10-17 06:26:58.233153+00:00,Kojaque,53741,32
