timestamp,artist,followers,popularity
2026-03-21 06:41:33.459289+00:00,KNEECAP,510623,61
2026-03-21 06:41:33.578138+00:00,CMAT,225250,59
2026-03-21 06:41:33.684393+00:00,NewDad,192673,52
2026-03-21 06:41:33.781787+00:00,SELLO,7531,17
2026-03-21 06:41:33.874066+00:00,Aby Coulibaly,16537,29
2026-03-21 06:41:33.968136+00:00,Inhaler,529400,58
2026-03-21 06:41:34.164140+00:00,MOIO,69797,40
2026-03-21 06:41:34.380598+00:00,Monjola,12950,24
2026-03-21 06:41:34.585983+00:00,Fizzy Orange,6009,26
2026-03-21 06:41:34.731929+00:00,Annie-Dog,1965,8
2026-03-21 06:41:34.821929+00:00,Kojaque,54974,36
