timestamp,artist,followers,popularity
2025-10-13 06:29:19.403047+00:00,KNEECAP,444591,62
2025-10-13 06:29:19.527085+00:00,CMAT,190998,62
2025-10-13 06:29:19.619630+00:00,NewDad,165047,53
2025-10-13 06:29:19.689399+00:00,SELLO,7386,18
2025-10-13 06:29:19.753025+00:00,Aby Coulibaly,15810,27
2025-10-13 06:29:19.823353+00:00,Inhaler,503839,58
2025-10-13 06:29:19.880247+00:00,MOIO,66956,43
2025-10-13 06:29:19.948685+00:00,Monjola,12726,25
2025-10-13 06:29:20.080776+00:00,Fizzy Orange,5718,27
2025-10-13 06:29:20.153634+00:00,Annie-Dog,1818,9
2025-10-13 06:29:20.229699+00:00,Kojaque,53722,33
