timestamp,artist,followers,popularity
2025-08-29 06:27:04.978855+00:00,KNEECAP,411679,66
2025-08-29 06:27:05.078574+00:00,CMAT,172471,64
2025-08-29 06:27:05.153791+00:00,NewDad,155292,54
2025-08-29 06:27:05.230386+00:00,SELLO,7344,24
2025-08-29 06:27:05.316511+00:00,Aby Coulibaly,15715,33
2025-08-29 06:27:05.395995+00:00,Inhaler,499306,61
2025-08-29 06:27:05.464764+00:00,MOIO,65912,48
2025-08-29 06:27:05.544247+00:00,Monjola,12710,29
2025-08-29 06:27:05.621770+00:00,Fizzy Orange,5536,30
2025-08-29 06:27:05.697123+00:00,Annie-Dog,1785,13
2025-08-29 06:27:05.766299+00:00,Kojaque,53551,37
