timestamp,artist,followers,popularity
2025-08-07 06:32:07.658834+00:00,KNEECAP,395429,67
2025-08-07 06:32:07.736333+00:00,CMAT,162245,65
2025-08-07 06:32:07.818275+00:00,NewDad,151811,53
2025-08-07 06:32:07.879372+00:00,SELLO,7317,26
2025-08-07 06:32:07.942495+00:00,Aby Coulibaly,15662,34
2025-08-07 06:32:07.999190+00:00,Inhaler,494674,62
2025-08-07 06:32:08.059703+00:00,MOIO,65346,47
2025-08-07 06:32:08.131006+00:00,Monjola,12705,29
2025-08-07 06:32:08.211557+00:00,Fizzy Orange,5458,30
2025-08-07 06:32:08.288615+00:00,Annie-Dog,1777,13
2025-08-07 06:32:08.345183+00:00,Kojaque,53503,37
