timestamp,artist,followers,popularity
2025-08-17 06:27:35.516045+00:00,KNEECAP,401702,67
2025-08-17 06:27:35.565224+00:00,CMAT,166072,65
2025-08-17 06:27:35.641053+00:00,NewDad,153644,54
2025-08-17 06:27:35.688014+00:00,SELLO,7326,25
2025-08-17 06:27:35.738483+00:00,Aby Coulibaly,15687,33
2025-08-17 06:27:35.783444+00:00,Inhaler,495885,62
2025-08-17 06:27:35.851536+00:00,MOIO,65617,47
2025-08-17 06:27:35.902455+00:00,Monjola,12698,29
2025-08-17 06:27:35.978274+00:00,Fizzy Orange,5501,30
2025-08-17 06:27:36.048859+00:00,Annie-Dog,1781,13
2025-08-17 06:27:36.088163+00:00,Kojaque,53525,37
