timestamp,artist,followers,popularity
2025-07-14 06:31:18.190533+00:00,KNEECAP,374216,68
2025-07-14 06:31:18.228364+00:00,CMAT,148331,64
2025-07-14 06:31:18.275987+00:00,NewDad,147758,53
2025-07-14 06:31:18.322538+00:00,SELLO,7261,27
2025-07-14 06:31:18.365150+00:00,Aby Coulibaly,15545,33
2025-07-14 06:31:18.407074+00:00,Inhaler,491236,63
2025-07-14 06:31:18.451765+00:00,MOIO,65029,49
2025-07-14 06:31:18.500654+00:00,Monjola,12691,31
2025-07-14 06:31:18.565956+00:00,Fizzy Orange,5348,32
2025-07-14 06:31:18.621305+00:00,Annie-Dog,1770,14
2025-07-14 06:31:18.663686+00:00,Kojaque,53420,38
