timestamp,artist,followers,popularity
2025-12-19 06:31:13.303471+00:00,KNEECAP,473975,64
2025-12-19 06:31:13.380626+00:00,CMAT,206909,62
2025-12-19 06:31:13.486349+00:00,NewDad,177608,55
2025-12-19 06:31:13.565345+00:00,SELLO,7453,21
2025-12-19 06:31:13.713367+00:00,Aby Coulibaly,16030,30
2025-12-19 06:31:14.112453+00:00,Inhaler,515712,61
2025-12-19 06:31:14.260816+00:00,MOIO,68526,45
2025-12-19 06:31:14.348981+00:00,Monjola,12815,26
2025-12-19 06:31:14.457758+00:00,Fizzy Orange,5849,28
2025-12-19 06:31:14.564395+00:00,Annie-Dog,1888,13
2025-12-19 06:31:14.644134+00:00,Kojaque,53880,35
