timestamp,artist,followers,popularity
2026-05-02 07:42:46.267800+00:00,KNEECAP,525710,63
2026-05-02 07:42:46.344884+00:00,CMAT,232411,59
2026-05-02 07:42:46.406297+00:00,NewDad,200573,55
2026-05-02 07:42:46.491221+00:00,SELLO,7548,18
2026-05-02 07:42:46.551076+00:00,Aby Coulibaly,16696,30
2026-05-02 07:42:46.650352+00:00,Inhaler,534466,59
2026-05-02 07:42:46.701208+00:00,MOIO,70321,42
2026-05-02 07:42:46.761058+00:00,Monjola,12985,25
2026-05-02 07:42:46.808447+00:00,Fizzy Orange,6073,27
2026-05-02 07:42:46.875985+00:00,Annie-Dog,1990,8
2026-05-02 07:42:47.097412+00:00,Kojaque,55497,38
