timestamp,artist,followers,popularity
2026-02-19 06:59:08.705184+00:00,KNEECAP,498250,60
2026-02-19 06:59:08.794926+00:00,CMAT,219589,57
2026-02-19 06:59:08.970813+00:00,NewDad,187752,51
2026-02-19 06:59:09.049341+00:00,SELLO,7506,17
2026-02-19 06:59:09.130924+00:00,Aby Coulibaly,16323,27
2026-02-19 06:59:09.172188+00:00,Inhaler,525642,57
2026-02-19 06:59:09.275978+00:00,MOIO,69418,40
2026-02-19 06:59:09.365393+00:00,Monjola,12911,23
2026-02-19 06:59:09.412746+00:00,Fizzy Orange,5956,24
2026-02-19 06:59:09.463842+00:00,Annie-Dog,1925,8
2026-02-19 06:59:09.515595+00:00,Kojaque,54565,32
