timestamp,artist,followers,popularity
2026-04-15 07:44:29.860637+00:00,KNEECAP,518858,62
2026-04-15 07:44:29.956957+00:00,CMAT,229023,59
2026-04-15 07:44:30.041428+00:00,NewDad,197444,54
2026-04-15 07:44:30.152006+00:00,SELLO,7540,18
2026-04-15 07:44:30.251406+00:00,Aby Coulibaly,16620,30
2026-04-15 07:44:30.459415+00:00,Inhaler,532426,58
2026-04-15 07:44:30.544706+00:00,MOIO,70053,41
2026-04-15 07:44:30.673983+00:00,Monjola,12968,25
2026-04-15 07:44:30.775573+00:00,Fizzy Orange,6054,26
2026-04-15 07:44:31.068137+00:00,Annie-Dog,1982,8
2026-04-15 07:44:31.162733+00:00,Kojaque,55334,38
