timestamp,artist,followers,popularity
2025-07-22 06:30:11.935034+00:00,KNEECAP,384120,68
2025-07-22 06:30:12.008227+00:00,CMAT,151831,64
2025-07-22 06:30:12.042899+00:00,NewDad,148924,53
2025-07-22 06:30:12.081850+00:00,SELLO,7275,27
2025-07-22 06:30:12.129774+00:00,Aby Coulibaly,15589,33
2025-07-22 06:30:12.171230+00:00,Inhaler,492677,62
2025-07-22 06:30:12.209081+00:00,MOIO,65124,48
2025-07-22 06:30:12.256023+00:00,Monjola,12692,30
2025-07-22 06:30:12.318804+00:00,Fizzy Orange,5369,31
2025-07-22 06:30:12.365697+00:00,Annie-Dog,1770,14
2025-07-22 06:30:12.411263+00:00,Kojaque,53443,37
