timestamp,artist,followers,popularity
2026-09-12 10:08:35.355419+00:00,KNEECAP,575844,63
2026-09-12 10:08:35.430469+00:00,CMAT,269997,62
2026-09-12 10:08:35.497032+00:00,NewDad,218920,55
2026-09-12 10:08:35.565410+00:00,SELLO,7681,18
2026-09-12 10:08:35.686201+00:00,Aby Coulibaly,17250,29
2026-09-12 10:08:35.752095+00:00,Inhaler,550934,58
2026-09-12 10:08:35.829152+00:00,MOIO,73282,44
2026-09-12 10:08:35.900868+00:00,Monjola,13323,25
2026-09-12 10:08:35.995181+00:00,Fizzy Orange,6379,29
2026-09-12 10:08:36.110020+00:00,Annie-Dog,2030,6
2026-09-12 10:08:36.214303+00:00,Kojaque,56425,36
