timestamp,artist,followers,popularity
2026-09-20 10:40:45.411037+00:00,KNEECAP,578987,63
2026-09-20 10:40:45.471281+00:00,CMAT,271736,62
2026-09-20 10:40:45.545091+00:00,NewDad,219941,55
2026-09-20 10:40:45.604796+00:00,SELLO,7699,18
2026-09-20 10:40:45.691776+00:00,Aby Coulibaly,17275,30
2026-09-20 10:40:45.804567+00:00,Inhaler,551829,58
2026-09-20 10:40:45.866740+00:00,MOIO,73416,44
2026-09-20 10:40:45.929114+00:00,Monjola,13328,25
2026-09-20 10:40:45.993820+00:00,Fizzy Orange,6387,29
2026-09-20 10:40:46.063478+00:00,Annie-Dog,2029,6
2026-09-20 10:40:46.123073+00:00,Kojaque,56493,36
