timestamp,artist,followers,popularity
2026-01-10 06:29:41.974556+00:00,KNEECAP,482207,63
2026-01-10 06:29:42.058175+00:00,CMAT,212540,62
2026-01-10 06:29:42.147042+00:00,NewDad,181056,54
2026-01-10 06:29:42.321229+00:00,SELLO,7484,21
2026-01-10 06:29:42.395245+00:00,Aby Coulibaly,16096,30
2026-01-10 06:29:42.476247+00:00,Inhaler,519864,60
2026-01-10 06:29:42.607740+00:00,MOIO,68924,45
2026-01-10 06:29:42.683590+00:00,Monjola,12859,26
2026-01-10 06:29:42.757983+00:00,Fizzy Orange,5883,28
2026-01-10 06:29:42.885501+00:00,Annie-Dog,1894,11
2026-01-10 06:29:43.005964+00:00,Kojaque,54105,35
