timestamp,artist,followers,popularity
2025-11-15 06:26:33.962155+00:00,KNEECAP,457922,62
2025-11-15 06:26:34.157242+00:00,CMAT,198016,60
2025-11-15 06:26:34.418211+00:00,NewDad,171440,54
2025-11-15 06:26:34.585389+00:00,SELLO,7414,19
2025-11-15 06:26:34.673278+00:00,Aby Coulibaly,15907,29
2025-11-15 06:26:34.775858+00:00,Inhaler,509234,59
2025-11-15 06:26:34.838967+00:00,MOIO,67555,44
2025-11-15 06:26:34.945845+00:00,Monjola,12750,25
2025-11-15 06:26:35.058380+00:00,Fizzy Orange,5769,27
2025-11-15 06:26:35.221745+00:00,Annie-Dog,1852,11
2025-11-15 06:26:35.393882+00:00,Kojaque,53707,33
