timestamp,artist,followers,popularity
2025-09-27 06:23:20.661863+00:00,KNEECAP,433007,66
2025-09-27 06:23:20.734643+00:00,CMAT,187443,67
2025-09-27 06:23:20.855130+00:00,NewDad,161261,57
2025-09-27 06:23:20.945552+00:00,SELLO,7455,22
2025-09-27 06:23:21.024301+00:00,Aby Coulibaly,15784,32
2025-09-27 06:23:21.093575+00:00,Inhaler,501451,62
2025-09-27 06:23:21.195099+00:00,MOIO,66423,47
2025-09-27 06:23:21.295906+00:00,Monjola,12712,29
2025-09-27 06:23:21.429407+00:00,Fizzy Orange,5690,31
2025-09-27 06:23:21.522081+00:00,Annie-Dog,1908,12
2025-09-27 06:23:21.614162+00:00,Kojaque,53614,37
