timestamp,artist,followers,popularity
2026-02-04 06:51:28.783893+00:00,KNEECAP,491711,63
2026-02-04 06:51:28.930685+00:00,CMAT,217510,61
2026-02-04 06:51:28.977379+00:00,NewDad,185316,55
2026-02-04 06:51:29.024709+00:00,SELLO,7499,21
2026-02-04 06:51:29.069781+00:00,Aby Coulibaly,16254,31
2026-02-04 06:51:29.120202+00:00,Inhaler,523648,61
2026-02-04 06:51:29.171762+00:00,MOIO,69275,44
2026-02-04 06:51:29.232290+00:00,Monjola,12893,27
2026-02-04 06:51:29.304760+00:00,Fizzy Orange,5926,28
2026-02-04 06:51:29.375122+00:00,Annie-Dog,1925,11
2026-02-04 06:51:29.427182+00:00,Kojaque,54384,35
