timestamp,artist,followers,popularity
2026-08-07 07:12:47.535349+00:00,KNEECAP,565508,63
2026-08-07 07:12:47.588060+00:00,CMAT,262651,62
2026-08-07 07:12:47.645750+00:00,NewDad,214052,54
2026-08-07 07:12:47.692191+00:00,SELLO,7633,19
2026-08-07 07:12:47.749427+00:00,Aby Coulibaly,17108,29
2026-08-07 07:12:47.787248+00:00,Inhaler,546546,58
2026-08-07 07:12:47.832438+00:00,MOIO,72623,44
2026-08-07 07:12:47.950614+00:00,Monjola,13269,26
2026-08-07 07:12:47.998418+00:00,Fizzy Orange,6297,30
2026-08-07 07:12:48.045300+00:00,Annie-Dog,2022,7
2026-08-07 07:12:48.096180+00:00,Kojaque,56222,36
