timestamp,artist,followers,popularity
2025-12-08 06:33:49.198533+00:00,KNEECAP,469254,64
2025-12-08 06:33:49.315589+00:00,CMAT,203981,62
2025-12-08 06:33:49.394643+00:00,NewDad,175679,55
2025-12-08 06:33:49.582234+00:00,SELLO,7447,21
2025-12-08 06:33:49.663508+00:00,Aby Coulibaly,15984,30
2025-12-08 06:33:49.768505+00:00,Inhaler,513840,60
2025-12-08 06:33:49.842170+00:00,MOIO,68236,45
2025-12-08 06:33:49.974347+00:00,Monjola,12805,26
2025-12-08 06:33:50.053482+00:00,Fizzy Orange,5827,28
2025-12-08 06:33:50.175358+00:00,Annie-Dog,1885,14
2025-12-08 06:33:50.265476+00:00,Kojaque,53822,35
