timestamp,artist,followers,popularity
2025-08-10 06:27:51.890521+00:00,KNEECAP,397423,67
2025-08-10 06:27:51.926777+00:00,CMAT,163607,65
2025-08-10 06:27:51.967761+00:00,NewDad,152408,54
2025-08-10 06:27:52.009180+00:00,SELLO,7317,26
2025-08-10 06:27:52.055466+00:00,Aby Coulibaly,15669,34
2025-08-10 06:27:52.094193+00:00,Inhaler,495022,62
2025-08-10 06:27:52.135350+00:00,MOIO,65401,47
2025-08-10 06:27:52.198668+00:00,Monjola,12701,29
2025-08-10 06:27:52.265931+00:00,Fizzy Orange,5478,30
2025-08-10 06:27:52.314257+00:00,Annie-Dog,1777,13
2025-08-10 06:27:52.370249+00:00,Kojaque,53503,37
