timestamp,artist,followers,popularity
2026-05-13 08:42:55.913361+00:00,KNEECAP,534559,67
2026-05-13 08:42:56.048119+00:00,CMAT,234688,59
2026-05-13 08:42:56.149952+00:00,NewDad,202240,55
2026-05-13 08:42:56.243249+00:00,SELLO,7553,19
2026-05-13 08:42:56.365924+00:00,Aby Coulibaly,16731,30
2026-05-13 08:42:56.437018+00:00,Inhaler,535656,59
2026-05-13 08:42:56.508557+00:00,MOIO,70555,43
2026-05-13 08:42:56.615722+00:00,Monjola,12987,26
2026-05-13 08:42:56.714445+00:00,Fizzy Orange,6088,28
2026-05-13 08:42:56.784314+00:00,Annie-Dog,2000,9
2026-05-13 08:42:56.859328+00:00,Kojaque,55624,39
