timestamp,artist,followers,popularity
2025-07-27 06:28:32.278590+00:00,KNEECAP,387744,68
2025-07-27 06:28:32.324304+00:00,CMAT,156030,64
2025-07-27 06:28:32.371522+00:00,NewDad,149699,53
2025-07-27 06:28:32.414186+00:00,SELLO,7295,27
2025-07-27 06:28:32.486331+00:00,Aby Coulibaly,15617,34
2025-07-27 06:28:32.525236+00:00,Inhaler,493286,62
2025-07-27 06:28:32.575529+00:00,MOIO,65208,48
2025-07-27 06:28:32.617644+00:00,Monjola,12701,30
2025-07-27 06:28:32.659101+00:00,Fizzy Orange,5378,31
2025-07-27 06:28:32.720997+00:00,Annie-Dog,1774,14
2025-07-27 06:28:32.776900+00:00,Kojaque,53453,37
