timestamp,artist,followers,popularity
2026-05-05 08:07:52.688382+00:00,KNEECAP,528190,65
2026-05-05 08:07:52.883255+00:00,CMAT,233182,59
2026-05-05 08:07:52.969899+00:00,NewDad,201071,55
2026-05-05 08:07:53.172857+00:00,SELLO,7549,19
2026-05-05 08:07:53.260191+00:00,Aby Coulibaly,16710,30
2026-05-05 08:07:53.370132+00:00,Inhaler,534788,59
2026-05-05 08:07:53.467893+00:00,MOIO,70405,42
2026-05-05 08:07:53.541942+00:00,Monjola,12983,26
2026-05-05 08:07:53.765319+00:00,Fizzy Orange,6080,27
2026-05-05 08:07:53.864691+00:00,Annie-Dog,1991,8
2026-05-05 08:07:53.981272+00:00,Kojaque,55537,38
