timestamp,artist,followers,popularity
2026-03-24 07:03:22.327114+00:00,KNEECAP,511902,62
2026-03-24 07:03:22.385741+00:00,CMAT,225742,59
2026-03-24 07:03:22.485721+00:00,NewDad,193092,52
2026-03-24 07:03:22.531404+00:00,SELLO,7534,17
2026-03-24 07:03:22.590512+00:00,Aby Coulibaly,16545,29
2026-03-24 07:03:22.633588+00:00,Inhaler,529746,58
2026-03-24 07:03:22.703327+00:00,MOIO,69841,40
2026-03-24 07:03:22.760306+00:00,Monjola,12954,24
2026-03-24 07:03:22.835314+00:00,Fizzy Orange,6019,26
2026-03-24 07:03:22.959985+00:00,Annie-Dog,1968,8
2026-03-24 07:03:23.103180+00:00,Kojaque,55025,36
