timestamp,artist,followers,popularity
2026-07-31 08:47:18.265133+00:00,KNEECAP,563726,63
2026-07-31 08:47:18.443648+00:00,CMAT,261295,62
2026-07-31 08:47:18.515545+00:00,NewDad,213301,54
2026-07-31 08:47:18.562625+00:00,SELLO,7628,19
2026-07-31 08:47:18.613545+00:00,Aby Coulibaly,17082,29
2026-07-31 08:47:18.654704+00:00,Inhaler,545795,58
2026-07-31 08:47:18.696718+00:00,MOIO,72500,44
2026-07-31 08:47:18.761058+00:00,Monjola,13251,26
2026-07-31 08:47:18.810349+00:00,Fizzy Orange,6284,29
2026-07-31 08:47:18.854463+00:00,Annie-Dog,2024,6
2026-07-31 08:47:18.942526+00:00,Kojaque,56172,36
